;UniqueOPID;LatitudeEpsg4326;LongitudeEpsg4326;Name;OPTafTapCode;Country;ValidityDateStart;ValidityDateEnd;IsCurrentlyValid
7201;BG41001;42.0713;25.5734;DIMITROVGRAD SEVER;BG41001;Bulgaria;2016-12-10 00:00:00+01:00;2020-10-01 00:00:00+02:00;Invalid
7194;BG41003;42.1214;25.4911;MERICHLERI;BG41003;Bulgaria;2016-12-10 00:00:00+01:00;2020-10-01 00:00:00+02:00;Invalid
8027;BG42002;43.2068;25.6656;JANTRA;BG42002;Bulgaria;2016-12-10 00:00:00+01:00;2020-10-01 00:00:00+02:00;Invalid
8021;BG42005;43.299;25.6397;PETKO KARAVELOVO;BG42005;Bulgaria;2016-12-10 00:00:00+01:00;2020-10-01 00:00:00+02:00;Invalid
8017;BG42010;43.3704;25.6343;POLSKI TRAMBESH;BG42010;Bulgaria;2016-12-10 00:00:00+01:00;2020-10-01 00:00:00+02:00;Invalid
8008;BG42012;43.469;25.6694;BJALA;BG42012;Bulgaria;2016-12-10 00:00:00+01:00;2020-10-01 00:00:00+02:00;Invalid
8005;BG42014;43.49;25.7556;MORUNICA;BG42014;Bulgaria;2016-12-10 00:00:00+01:00;2020-10-01 00:00:00+02:00;Invalid
7997;BG42020;43.4882;25.8098;BOROVO;BG42020;Bulgaria;2016-12-10 00:00:00+01:00;2020-10-01 00:00:00+02:00;Invalid
7985;BG42022;43.5884;25.8727;DVE MOGILI;BG42022;Bulgaria;2016-12-10 00:00:00+01:00;2020-10-01 00:00:00+02:00;Invalid
7976;BG42025;43.6842;25.9555;IVANOVO;BG42025;Bulgaria;2016-12-10 00:00:00+01:00;2020-10-01 00:00:00+02:00;Invalid
7971;BG42027;43.7561;25.9077;DOLAPITE;BG42027;Bulgaria;2016-12-10 00:00:00+01:00;2020-10-01 00:00:00+02:00;Invalid
8121;BG42102;43.11;25.7217;Lyaskovets;BG42102;Bulgaria;2015-10-01 00:00:00+02:00;2020-10-01 00:00:00+02:00;Invalid
6399;BG42901;43.176;25.6667;RP AKATSIYA;BG42901;Bulgaria;2016-12-10 00:00:00+01:00;2020-10-01 00:00:00+02:00;Invalid
7167;BG43002;42.678;25.5962;RADUNTSI;BG43002;Bulgaria;2016-12-10 00:00:00+01:00;2020-10-01 00:00:00+02:00;Invalid
7165;BG43004;42.7698;25.552;KRASTEC;BG43004;Bulgaria;2016-12-10 00:00:00+01:00;2020-10-01 00:00:00+02:00;Invalid
7160;BG43010;42.828;25.4797;PLACHKOVCI;BG43010;Bulgaria;2016-12-10 00:00:00+01:00;2020-10-01 00:00:00+02:00;Invalid
7150;BG43012;42.8733;25.4967;TRJAVNA;BG43012;Bulgaria;2016-12-10 00:00:00+01:00;2020-10-01 00:00:00+02:00;Invalid
7136;BG43020;42.9331;25.4547;TSAREVA LIVADA;BG43020;Bulgaria;2016-12-10 00:00:00+01:00;2020-10-01 00:00:00+02:00;Invalid
7184;BG43022;42.9714;25.4761;DRJANOVO;BG43022;Bulgaria;2016-12-10 00:00:00+01:00;2020-10-01 00:00:00+02:00;Invalid
7148;BG43025;43.0208;25.5316;RP SOKOLOVO;BG43025;Bulgaria;2016-12-10 00:00:00+01:00;2020-10-01 00:00:00+02:00;Invalid
7608;BG43026;43.0455;25.597;DEBELETS;BG43026;Bulgaria;2016-12-10 00:00:00+01:00;2020-10-01 00:00:00+02:00;Invalid
7604;BG43027;43.0741;25.6382;VELIKO TARNOVO;BG43027;Bulgaria;2016-12-10 00:00:00+01:00;2020-10-01 00:00:00+02:00;Invalid
7783;BG43029;43.1378;25.6189;SAMOVODENE;BG43029;Bulgaria;2016-10-27 00:00:00+02:00;2020-10-01 00:00:00+02:00;Invalid
8110;BG43210;42.8851;25.3169;GABROVO;BG43210;Bulgaria;2015-10-01 00:00:00+02:00;2020-10-01 00:00:00+02:00;Invalid
7262;BG44000;41.4107;25.3899;PODKOVA;BG44000;Bulgaria;2016-12-10 00:00:00+01:00;2020-10-01 00:00:00+02:00;Invalid
7255;BG44004;41.5265;25.4037;MOMCHILGRAD;BG44004;Bulgaria;2016-12-10 00:00:00+01:00;2020-10-01 00:00:00+02:00;Invalid
7243;BG44010;41.6308;25.3883;KARDZHALI;BG44010;Bulgaria;2016-12-10 00:00:00+01:00;2020-10-01 00:00:00+02:00;Invalid
7237;BG44023;41.7411;25.5303;MOST;BG44023;Bulgaria;2016-12-10 00:00:00+01:00;2020-10-01 00:00:00+02:00;Invalid
7226;BG44033;41.9331;25.5799;HASKOVO;BG44033;Bulgaria;2016-12-10 00:00:00+01:00;2020-10-01 00:00:00+02:00;Invalid
7190;BG48000;42.2427;25.5293;MIHAJLOVO;BG48000;Bulgaria;2016-12-10 00:00:00+01:00;2020-10-01 00:00:00+02:00;Invalid
6389;BG48002;42.3109;25.5694;KALOYANOVETS;BG48002;Bulgaria;2016-12-10 00:00:00+01:00;2020-10-01 00:00:00+02:00;Invalid
7635;BG48010;42.4162;25.6294;STARA ZAGORA;BG48010;Bulgaria;2016-12-10 00:00:00+01:00;2020-10-01 00:00:00+02:00;Invalid
7627;BG48011;42.4988;25.5961;ZMEJOVO;BG48011;Bulgaria;2016-12-10 00:00:00+01:00;2020-10-01 00:00:00+02:00;Invalid
7963;BG49000;43.8331;25.9558;RUSE;BG49000;Bulgaria;2016-12-10 00:00:00+01:00;2020-10-01 00:00:00+02:00;Invalid
6402;BG49001;43.857;26.0191;RP DUNAV;BG49001;Bulgaria;2016-12-10 00:00:00+01:00;2020-10-01 00:00:00+02:00;Invalid
8119;BG49002;43.8571;25.9767;Ruse tovarna;BG49002;Bulgaria;2015-10-01 00:00:00+02:00;2020-10-01 00:00:00+02:00;Invalid
8193;BG49901;43.8403;25.944;RUSE ZAPAD;BG49901;Bulgaria;2015-10-01 00:00:00+02:00;2020-10-01 00:00:00+02:00;Invalid
8187;BG49905;43.8803;26.0136;RUSE SEVER;BG49905;Bulgaria;2015-10-01 00:00:00+02:00;2020-10-01 00:00:00+02:00;Invalid
6634;BG51001;42.7129;23.2914;ZAHARNA FABRIKA;BG51001;Bulgaria;2015-06-12 00:00:00+02:00;2020-12-10 00:00:00+01:00;Invalid
6643;BG51002;42.6756;23.2425;GORNA BANYA;BG51002;Bulgaria;2015-06-12 00:00:00+02:00;2020-12-10 00:00:00+01:00;Invalid
6650;BG51003;42.6233;23.1851;VLADAYA;BG51003;Bulgaria;2015-06-12 00:00:00+02:00;2020-12-10 00:00:00+01:00;Invalid
6653;BG51004;42.6052;23.1327;DRAGICHEVO;BG51004;Bulgaria;2015-06-12 00:00:00+02:00;2020-12-10 00:00:00+01:00;Invalid
6655;BG51009;42.6049;23.0615;PERNIK RAZPREDELITELNA;BG51009;Bulgaria;2015-06-12 00:00:00+02:00;2020-11-01 00:00:00+01:00;Invalid
6671;BG56000;42.6012;23.0307;PERNIK;BG56000;Bulgaria;2015-06-18 00:00:00+02:00;2020-11-01 00:00:00+01:00;Invalid
6681;BG56001;42.5969;23.0089;KRAKRA;BG56001;Bulgaria;2015-06-18 00:00:00+02:00;2020-11-01 00:00:00+01:00;Invalid
6687;BG56002;42.5956;22.9535;BATANOVTSI;BG56002;Bulgaria;2015-06-18 00:00:00+02:00;2020-11-01 00:00:00+01:00;Invalid
6695;BG56010;42.5387;22.9523;RADOMIR;BG56010;Bulgaria;2015-06-18 00:00:00+02:00;2020-11-01 00:00:00+01:00;Invalid
6702;BG56012;42.4679;22.9957;DOLNI RAKOVETS;BG56012;Bulgaria;2015-06-18 00:00:00+02:00;2020-11-01 00:00:00+01:00;Invalid
6709;BG56020;42.4132;23.0851;RP GALABNIK;BG56020;Bulgaria;2015-06-18 00:00:00+02:00;2020-11-01 00:00:00+01:00;Invalid
6710;BG56021;42.3875;23.1094;DELYAN;BG56021;Bulgaria;2015-06-18 00:00:00+02:00;2020-11-01 00:00:00+01:00;Invalid
6715;BG56023;42.3294;23.1053;DYAKOVO;BG56023;Bulgaria;2015-06-18 00:00:00+02:00;2020-11-01 00:00:00+01:00;Invalid
6723;BG56030;42.2603;23.1036;DUPNITSA;BG56030;Bulgaria;2015-06-18 00:00:00+02:00;2020-12-10 00:00:00+01:00;Invalid
6740;BG56034;42.1584;23.0375;BOBOSHEVO;BG56034;Bulgaria;2015-06-19 00:00:00+02:00;2020-11-01 00:00:00+01:00;Invalid
6744;BG56036;42.0808;23.0376;KOCHERINOVO;BG56036;Bulgaria;2015-06-19 00:00:00+02:00;2020-11-01 00:00:00+01:00;Invalid
6754;BG56038;42.0136;23.0851;BLAGOEVGRAD;BG56038;Bulgaria;2015-06-19 00:00:00+02:00;2020-11-01 00:00:00+01:00;Invalid
6764;BG56043;41.8843;23.107;SIMITLI;BG56043;Bulgaria;2015-06-19 00:00:00+02:00;2020-11-01 00:00:00+01:00;Invalid
6774;BG56044;41.8601;23.1288;CHERNICHE;BG56044;Bulgaria;2015-06-19 00:00:00+02:00;2020-11-01 00:00:00+01:00;Invalid
6781;BG56046;41.7496;23.1542;PEYO YAVOROV;BG56046;Bulgaria;2015-06-19 00:00:00+02:00;2020-11-01 00:00:00+01:00;Invalid
6789;BG56050;41.7099;23.1732;KRESNA;BG56050;Bulgaria;2015-06-19 00:00:00+02:00;2020-11-01 00:00:00+01:00;Invalid
6803;BG56052;41.6411;23.1989;STRUMYANI;BG56052;Bulgaria;2015-06-19 00:00:00+02:00;2020-11-01 00:00:00+01:00;Invalid
6810;BG56054;41.5427;23.2517;SANDANSKI;BG56054;Bulgaria;2015-06-19 00:00:00+02:00;2020-11-01 00:00:00+01:00;Invalid
6818;BG56055;41.5048;23.2701;DAMYANITSA;BG56055;Bulgaria;2015-06-19 00:00:00+02:00;2020-11-01 00:00:00+01:00;Invalid
6836;BG56056;41.4559;23.2805;GENERAL TODOROV;BG56056;Bulgaria;2015-06-19 00:00:00+02:00;2020-11-01 00:00:00+01:00;Invalid
6846;BG56060;41.3914;23.3616;KULATA;BG56060;Bulgaria;2015-06-19 00:00:00+02:00;2020-11-01 00:00:00+01:00;Invalid
5820;BG56101;42.2923;23.036;GOLEMO SELO;BG56101;Bulgaria;2015-10-01 00:00:00+02:00;2020-10-01 00:00:00+02:00;Invalid
5828;BG56110;42.3757;23.0007;BOBOV DOL;BG56110;Bulgaria;2015-10-01 00:00:00+02:00;2020-10-01 00:00:00+02:00;Invalid
5833;BG56210;41.4082;23.2066;PETRICH;BG56210;Bulgaria;2015-10-01 00:00:00+02:00;2020-10-01 00:00:00+02:00;Invalid
6850;BG61003;42.8054;23.0619;HRABARSKO;BG61003;Bulgaria;2015-06-11 00:00:00+02:00;2020-11-01 00:00:00+01:00;Invalid
6855;BG61009;42.7111;23.0284;RAZMENNA;BG61009;Bulgaria;2015-06-11 00:00:00+02:00;2020-11-01 00:00:00+01:00;Invalid
6450;BG65002;42.4588;22.9062;RP ALEKSANDAR DIMITROV;BG65002;Bulgaria;2017-05-22 00:00:00+02:00;2020-10-01 00:00:00+02:00;Invalid
6426;BG65010;42.481;22.7474;ZEMEN;BG65010;Bulgaria;2017-05-22 00:00:00+02:00;2020-10-01 00:00:00+02:00;Invalid
6423;BG65012;42.3797;22.7069;RAZHDAVICA;BG65012;Bulgaria;2017-05-22 00:00:00+02:00;2020-10-01 00:00:00+02:00;Invalid
6457;BG65014;42.3314;22.7328;RP KOPILOVCI;BG65014;Bulgaria;2017-05-22 00:00:00+02:00;2020-10-01 00:00:00+02:00;Invalid
6411;BG65020;42.289;22.6829;KJUSTENDIL;BG65020;Bulgaria;2017-05-22 00:00:00+02:00;2020-10-01 00:00:00+02:00;Invalid
6404;BG65030;42.2358;22.4762;GJUESHEVO;BG65030;Bulgaria;2017-05-22 00:00:00+02:00;2020-10-01 00:00:00+02:00;Invalid
6857;BG72002;43.1616;23.6417;RUSKA BIALA;BG72002;Bulgaria;2015-06-03 00:00:00+02:00;2020-11-01 00:00:00+01:00;Invalid
6859;BG72010;43.2087;23.5581;VRATSA;BG72010;Bulgaria;2015-06-03 00:00:00+02:00;2020-11-01 00:00:00+01:00;Invalid
6865;BG72012;43.2788;23.4615;BELI IZVOR;BG72012;Bulgaria;2015-06-03 00:00:00+02:00;2020-11-01 00:00:00+01:00;Invalid
6873;BG72015;43.3669;23.4725;KRIVODOL;BG72015;Bulgaria;2015-06-02 00:00:00+02:00;2020-11-01 00:00:00+01:00;Invalid
6876;BG72020;43.4751;23.3385;BOYCHINOVTSI;BG72020;Bulgaria;2015-06-02 00:00:00+02:00;2020-11-01 00:00:00+01:00;Invalid
6882;BG72021;43.5158;23.3396;MARCHEVO;BG72021;Bulgaria;2015-06-02 00:00:00+02:00;2020-11-01 00:00:00+01:00;Invalid
6887;BG72024;43.6173;23.164;MEDKOVETS;BG72024;Bulgaria;2015-06-01 00:00:00+02:00;2020-11-01 00:00:00+01:00;Invalid
6892;BG72030;43.6651;23.0754;BRUSARTSI;BG72030;Bulgaria;2015-05-22 00:00:00+02:00;2020-11-01 00:00:00+01:00;Invalid
6903;BG72032;43.6924;22.9729;DRENOVETS;BG72032;Bulgaria;2015-05-21 00:00:00+02:00;2020-11-01 00:00:00+01:00;Invalid
6908;BG72040;43.6594;22.7446;ORESHETS;BG72040;Bulgaria;2015-05-22 00:00:00+02:00;2020-11-01 00:00:00+01:00;Invalid
6913;BG72042;43.7359;22.722;DIMOVO;BG72042;Bulgaria;2015-05-22 00:00:00+02:00;2020-11-01 00:00:00+01:00;Invalid
6917;BG72044;43.8207;22.7568;SRATSIMIR;BG72044;Bulgaria;2015-05-20 00:00:00+02:00;2020-11-01 00:00:00+01:00;Invalid
6919;BG72047;43.9133;22.8195;RP VIDBOL;BG72047;Bulgaria;2015-05-20 00:00:00+02:00;2020-11-01 00:00:00+01:00;Invalid
6922;BG72049;43.9723;22.8484;VIDIN TOVARNA;BG72049;Bulgaria;2015-05-19 00:00:00+02:00;2020-10-01 00:00:00+02:00;Invalid
6933;BG72050;43.9843;22.8752;VIDIN PATNICHESKA;BG72050;Bulgaria;2015-05-20 00:00:00+02:00;2020-11-01 00:00:00+01:00;Invalid
8116;BG72051;44.0042;22.9084;Feribotna;BG72051;Bulgaria;2015-10-01 00:00:00+02:00;2020-10-01 00:00:00+02:00;Invalid
6946;BG72052;44.0165;22.8929;RP KAPITANOVTSI;BG72052;Bulgaria;2015-05-20 00:00:00+02:00;2020-11-01 00:00:00+01:00;Invalid
8181;BG72102;43.4083;23.23;MONTANA;BG72102;Bulgaria;2015-10-01 00:00:00+02:00;2020-10-01 00:00:00+02:00;Invalid
8185;BG72110;43.24;23.1399;BERKOVITSA;BG72110;Bulgaria;2015-10-01 00:00:00+02:00;2020-10-01 00:00:00+02:00;Invalid
8123;BG72206;43.8218;23.2419;LOM;BG72206;Bulgaria;2015-10-01 00:00:00+02:00;2020-10-01 00:00:00+02:00;Invalid
7854;BG81001;42.1667;24.7368;FILIPOVO;BG81001;Bulgaria;2016-12-10 00:00:00+01:00;2020-10-01 00:00:00+02:00;Invalid
7838;BG81002;42.1885;24.8512;SKUTARE;BG81002;Bulgaria;2016-12-10 00:00:00+01:00;2020-10-01 00:00:00+02:00;Invalid
7832;BG81003;42.1852;24.9234;MANOLE;BG81003;Bulgaria;2016-12-10 00:00:00+01:00;2020-10-01 00:00:00+02:00;Invalid
7822;BG81004;42.2017;25.0459;BELOZEM;BG81004;Bulgaria;2015-10-01 00:00:00+02:00;2020-10-01 00:00:00+02:00;Invalid
7819;BG81010;42.2046;25.1754;ORIZOVO;BG81010;Bulgaria;2016-12-10 00:00:00+01:00;2020-10-01 00:00:00+02:00;Invalid
7815;BG81011;42.2206;25.2272;CHERNA GORA;BG81011;Bulgaria;2016-12-10 00:00:00+01:00;2020-10-01 00:00:00+02:00;Invalid
7808;BG81013;42.2036;25.3397;CHIRPAN;BG81013;Bulgaria;2016-12-10 00:00:00+01:00;2020-10-01 00:00:00+02:00;Invalid
7805;BG81014;42.2405;25.4339;SVOBODA;BG81014;Bulgaria;2016-12-10 00:00:00+01:00;2020-10-01 00:00:00+02:00;Invalid
5836;BG81103;42.26;24.5344;SAEDINENIE;BG81103;Bulgaria;2015-10-01 00:00:00+02:00;2020-10-01 00:00:00+02:00;Invalid
5844;BG81110;42.4922;24.1969;PANAGYURISHTE;BG81110;Bulgaria;2015-10-01 00:00:00+02:00;2020-10-01 00:00:00+02:00;Invalid
5854;BG81201;42.2302;24.7241;TRUD;BG81201;Bulgaria;2015-10-01 00:00:00+02:00;2020-10-01 00:00:00+02:00;Invalid
5863;BG81202;42.284;24.7323;GRAF IGNATIEVO;BG81202;Bulgaria;2015-10-01 00:00:00+02:00;2020-10-01 00:00:00+02:00;Invalid
5882;BG81203;42.3343;24.7555;KALOYANOVO;BG81203;Bulgaria;2015-10-01 00:00:00+02:00;2020-10-01 00:00:00+02:00;Invalid
5870;BG81210;42.4082;24.7786;DOLNA MAHALA;BG81210;Bulgaria;2015-10-01 00:00:00+02:00;2020-10-01 00:00:00+02:00;Invalid
5894;BG81214;42.5419;24.8452;BANJA;BG81214;Bulgaria;2015-10-01 00:00:00+02:00;2020-10-01 00:00:00+02:00;Invalid
5877;BG81220;42.5053;24.7008;HISAR;BG81220;Bulgaria;2015-10-01 00:00:00+02:00;2020-10-01 00:00:00+02:00;Invalid
7341;BG83003;42.7229;27.0838;CHERNOGRAD;BG83003;Bulgaria;2017-04-20 00:00:00+02:00;2020-10-01 00:00:00+02:00;Invalid
7353;BG83010;42.6947;27.2463;AYTOS;BG83010;Bulgaria;2017-04-20 00:00:00+02:00;2020-10-01 00:00:00+02:00;Invalid
7360;BG83012;42.5959;27.3021;BALGAROVO;BG83012;Bulgaria;2017-04-20 00:00:00+02:00;2020-10-01 00:00:00+02:00;Invalid
7379;BG83015;42.5614;27.3172;DRUZHBA;BG83015;Bulgaria;2017-04-20 00:00:00+02:00;2020-10-01 00:00:00+02:00;Invalid
7383;BG83016;42.5164;27.3607;DOLNO EZEROVO;BG83016;Bulgaria;2017-04-20 00:00:00+02:00;2020-10-01 00:00:00+02:00;Invalid
7392;BG83017;42.5011;27.4577;VLADIMIR PAVLOV;BG83017;Bulgaria;2017-04-20 00:00:00+02:00;2020-10-01 00:00:00+02:00;Invalid
5726;BG83019;42.5171;27.4241;BURGAS RAZPREDELITELNA;BG83019;Bulgaria;2015-10-01 00:00:00+02:00;2020-10-01 00:00:00+02:00;Invalid
7396;BG83020;42.4909;27.4726;BURGAS;BG83020;Bulgaria;2017-04-20 00:00:00+02:00;2020-10-01 00:00:00+02:00;Invalid
7416;BG83505;42.5209;27.4032;RP LOZOVO;BG83505;Bulgaria;2017-04-20 00:00:00+02:00;2020-10-01 00:00:00+02:00;Invalid
7270;BG84001;42.4268;25.7315;KALITINOVO;BG84001;Bulgaria;2017-04-20 00:00:00+02:00;2020-10-01 00:00:00+02:00;Invalid
7277;BG84003;42.4448;25.8452;HAN ASPARUH;BG84003;Bulgaria;2017-04-20 00:00:00+02:00;2020-10-01 00:00:00+02:00;Invalid
7281;BG84010;42.4858;26.0162;NOVA ZAGORA;BG84010;Bulgaria;2017-04-20 00:00:00+02:00;2020-10-01 00:00:00+02:00;Invalid
7296;BG84011;42.5144;26.1557;KONJOVO;BG84011;Bulgaria;2017-04-20 00:00:00+02:00;2020-10-01 00:00:00+02:00;Invalid
7304;BG84012;42.4981;26.2637;KERMEN;BG84012;Bulgaria;2017-04-20 00:00:00+02:00;2020-10-01 00:00:00+02:00;Invalid
7313;BG84014;42.4602;26.3875;BEZMER;BG84014;Bulgaria;2017-04-20 00:00:00+02:00;2020-10-01 00:00:00+02:00;Invalid
7322;BG84020;42.4958;26.4914;JAMBOL;BG84020;Bulgaria;2017-04-20 00:00:00+02:00;2020-10-01 00:00:00+02:00;Invalid
7328;BG84021;42.557;26.5303;ZAVOJ;BG84021;Bulgaria;2017-04-20 00:00:00+02:00;2020-10-01 00:00:00+02:00;Invalid
5919;BG84303;42.2911;25.9268;RADNEVO;BG84303;Bulgaria;2015-10-01 00:00:00+02:00;2020-10-01 00:00:00+02:00;Invalid
5912;BG84310;42.1866;25.9058;LYUBENOVO PREDAVATELNA;BG84310;Bulgaria;2015-10-01 00:00:00+02:00;2020-10-01 00:00:00+02:00;Invalid
5908;BG84311;42.138;25.8653;GALABOVO;BG84311;Bulgaria;2015-10-01 00:00:00+02:00;2020-10-01 00:00:00+02:00;Invalid
5721;BG86502;42.5676;27.4929;SARAFOVO;BG86502;Bulgaria;2015-10-01 00:00:00+02:00;2020-10-01 00:00:00+02:00;Invalid
7115;BG94001;43.8578;25.9976;RUSE RAZPREDELITELNA;BG94001;Bulgaria;2017-01-27 00:00:00+01:00;2020-10-01 00:00:00+02:00;Invalid
7596;BG94003;43.7938;26.032;OBRAZTSOV CHIFLIK;BG94003;Bulgaria;2016-12-05 00:00:00+01:00;2020-10-01 00:00:00+02:00;Invalid
7591;BG94005;43.748;26.1255;JASTREBOVO;BG94005;Bulgaria;2016-12-05 00:00:00+01:00;2020-10-01 00:00:00+02:00;Invalid
7581;BG94006;43.6946;26.2482;VETOVO;BG94006;Bulgaria;2016-12-05 00:00:00+01:00;2020-10-01 00:00:00+02:00;Invalid
7572;BG94010;43.6614;26.3812;SENOVO;BG94010;Bulgaria;2016-12-05 00:00:00+01:00;2020-10-01 00:00:00+02:00;Invalid
7565;BG94011;43.6432;26.4806;PROSTORNO;BG94011;Bulgaria;2016-12-05 00:00:00+01:00;2020-10-01 00:00:00+02:00;Invalid
6276;BG94013;43.5673;26.5093;RAZGRAD;BG94013;Bulgaria;2016-12-05 00:00:00+01:00;2020-10-01 00:00:00+02:00;Invalid
6243;BG94020;43.5124;26.7391;SAMUIL;BG94020;Bulgaria;2016-12-05 00:00:00+01:00;2020-10-01 00:00:00+02:00;Invalid
6226;BG94021;43.4693;26.77;VISOKA POLIANA;BG94021;Bulgaria;2016-12-05 00:00:00+01:00;2020-10-01 00:00:00+02:00;Invalid
6206;BG94023;43.4261;26.9092;HITRINO;BG94023;Bulgaria;2016-12-05 00:00:00+01:00;2020-10-01 00:00:00+02:00;Invalid
6150;BG94026;43.3446;27.0948;PLISKA;BG94026;Bulgaria;2016-12-05 00:00:00+01:00;2020-10-01 00:00:00+02:00;Invalid
5924;BG94110;43.704;26.8346;ISPERIH;BG94110;Bulgaria;2015-10-01 00:00:00+02:00;2020-10-01 00:00:00+02:00;Invalid
5930;BG94120;43.8029;27.1477;DULOVO;BG94120;Bulgaria;2015-10-01 00:00:00+02:00;2020-10-01 00:00:00+02:00;Invalid
5938;BG94130;44.1137;27.2505;SILISTRA;BG94130;Bulgaria;2015-10-01 00:00:00+02:00;2020-10-01 00:00:00+02:00;Invalid
7464;EU00187;41.7477;26.1667;Broder (Svilengrad-Dikea);EU00187;Bulgaria;2017-05-22 00:00:00+02:00;2020-10-01 00:00:00+02:00;Invalid
6947;EU00188;41.3795;23.3643;Border(Kulata-Promachon);EU00188;Bulgaria;2015-09-25 00:00:00+02:00;2020-11-01 00:00:00+01:00;Invalid
6949;EU00208;44.003;22.9483;Border(Vidin-Golenti);EU00208;Bulgaria;2015-08-03 00:00:00+02:00;2020-11-01 00:00:00+01:00;Invalid
7903;EU00211;42.9982;22.8354;Border(Kalotina Zapad-Dimitrovgrad);EU00211;Bulgaria;2016-12-10 00:00:00+01:00;2020-10-01 00:00:00+02:00;Invalid
7804;EU00212;41.7218;26.3474;Border (Svilengrad-Kapikule);EU00212;Bulgaria;2016-12-10 00:00:00+01:00;2020-10-01 00:00:00+02:00;Invalid
1290;EU00201;46.247;16.9449;Koprivnica DG;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
154;EU00202;45.7981;18.5569;Beli Manastir DG;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1330;EU00203;46.3589;16.8509;Kotoriba DG;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2458;EU00221;45.061;18.4963;Slavonski Šamac DG;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1724;EU00222;43.0589;17.6575;Metković DG;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2950;EU00223;45.1894;16.4823;Volinja Dg;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
704;EU00225;44.8683;18.8309;Drenovci DG;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2687;EU00226;45.1473;19.1644;Tovarnik DG;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
838;EU00227;45.5233;19.0863;Erdut DG;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
3070;HR12922;45.7557;15.9814;Zagreb Klara (stajalište);;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2683;HR71001;45.1555;19.1486;Tovarnik;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1051;HR71002;45.1734;19.0897;Ilača;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
4;HR71003;45.1801;19.067;Banovci;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2805;HR71004;45.1858;19.0473;Vinkovački Banovci;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
769;HR71005;45.193;19.0227;Đeletovci;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1942;HR71006;45.2067;18.9756;Orolik;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2426;HR71007;45.2151;18.9463;Slakovci;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2491;HR71008;45.2272;18.9278;Srijemske Laze;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1087;HR71009;45.2447;18.9034;Jankovci;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1739;HR71010;45.2788;18.8561;Mirkovci;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1074;HR71101;45.2784;18.6675;Ivankovo;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2922;HR71102;45.2697;18.6138;Vođinci;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2506;HR71103;45.2666;18.5397;Stari Mikanovci;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2537;HR71104;45.2273;18.4137;Strizivojna-Vrpolje;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
2822;HR71160;45.3004;18.8028;Vinkovci;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
1900;HR71201;45.3364;18.8413;Nuštar;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
353;HR71202;45.35;18.8697;Bršadin;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
355;HR71203;45.3677;18.9165;Bršadin-Lipovača;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
3013;HR71204;45.3734;18.9552;Vukovar-Borovo naselje;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
258;HR71205;45.4081;18.9658;Borovo-Trpinja;;Croatia;2020-04-30 00:00:00+02:00;2020-05-31 00:00:00+02:00;Invalid
